source_doc_id,date,sentence,found_term,accompanying_terms
1652,2015-09-29 06:00:00,"So instead of waiting for them to return back home we should help President al-Assad fight them there, in Syria.",syria,[]
1652,2015-09-29 06:00:00,"Our actions in Syria are aimed at diverting attention from Ukraine… No, it is false.",syria,[]
1652,2015-09-29 06:00:00,"Syria is another issue; I have already told you that we are against disintegration, the terrorists coming to the country, the return of people who are fighting there for terrorists to Russia.",syria,[]
1652,2015-09-29 06:00:00,"Libya's state is disintegrated, Iraq's territory is flooded with terrorists, it looks like the scenario will be the same for Syria, and you know what the situation is in Afghanistan.",syria,[]
1654,2015-09-30 16:15:00,Syria is the issue here.,syria,[]
1654,2015-09-30 16:15:00,The only real way to fight international terrorism (and international terrorist groups are creating chaos in Syria and the territory of neighbouring countries right now) is to take the initiative and fight and destroy the terrorists in the territory they have already captured rather than waiting for them to arrive on our soil.,syria,[]
1654,2015-09-30 16:15:00,"There is no need to be an expert to realise that if they succeed in Syria, they will inevitably return to their own countries, and this includes Russia.",syria,[]
1654,2015-09-30 16:15:00,"Today, a number of countries, including the United States, Australia and France, are using their air forces to carry out air strikes against the Islamic State’s positions in Syria.",syria,[]
1654,2015-09-30 16:15:00,"Our partners’ operations in Syria have neither of these things as their basis, but we nonetheless think it possible and necessary to unite the efforts of all concerned countries in the fight against international terrorism and base this common effort on the UN Charter.",syria,[]
1654,2015-09-30 16:15:00,We have informed all of our partners about Russia’s plans and actions in Syria.,syria,[]
1654,2015-09-30 16:15:00,Let me repeat: Russia’s involvement in the anti-terrorist operations in Syria is in accordance with international law and based on the official request from the President of the Syrian Arab Republic.,syria,[]
1654,2015-09-30 16:15:00,I want to stress the point though that the conflict in Syria has deep roots and is the result of many factors.,syria,[]
1654,2015-09-30 16:15:00,"First, we will support the Syrian army only in its lawful fight against terrorist groups.",syria,[]
1654,2015-09-30 16:15:00,"Third, our support will have a limited timeframe and will continue only while the Syrian army conducts its anti-terrorist offensive.",syria,[]
1654,2015-09-30 16:15:00,Our view is that a final and long-term solution to the situation in Syria is possible only on the basis of political reform and dialogue between all healthy forces in the country.,syria,[]
1654,2015-09-30 16:15:00,I know that President al-Assad     al-Assad BasharPresident of Syria  knows this and is ready for this process.,syria,[]
1655,2015-10-01 17:15:00,<…> (Regarding Syria),syria,[]
1655,2015-10-01 17:15:00,I dwelt in sufficient detail yesterday on what motivated our actions – other countries have been carrying out airstrikes on Syrian territory without a UN Security Council resolution or a corresponding request from the official Syrian authorities for over a year now.,syria,[]
1659,2015-10-06 15:45:00,There are developments in Syria; there is a crisis that affects everyone.,syria,[]
1661,2015-10-07 14:20:00,"Special thanks should go to the pilots at work in Syria, of course, and as this experience with using high-precision weapons shows, to the Caspian Fleet seamen.",syria,[]
1661,2015-10-07 14:20:00,"During my recent visit to Paris, the President of France, Mr Hollande, voiced an interesting idea that he thought is worth a try, namely, to have President Assad’s government troops join forces with the Free Syrian Army.",syria,['free']
1661,2015-10-07 14:20:00,"True, we do not know yet where this army is and who heads it, but if we take the view that these people are part of the healthy opposition, if it were possible to have them join in the fight against terrorist organisations such as ISIS, Jabhat al-Nusra and others, this would help pave the way to a future political settlement in Syria.",syria,[]
1661,2015-10-07 14:20:00,"As for our next steps, as we agreed, it will be synchronised with the Syrian army’s operations on the ground.",syria,[]
1661,2015-10-07 14:20:00,Our Aerospace Forces will provide effective support for the Syrian army’s offensive.,syria,[]
1666,2015-10-11 15:30:00,"As I just said, we will discuss the situation in the region, of course, the situation in Syria and other countries, particularly in light of the recent terrorist attacks in Turkey.",syria,[]
1668,2015-10-12 09:00:00,Let me say again that we are acting in full compliance with international law – at the request of the Syrian Arab Republic’s official government.,syria,[]
1668,2015-10-12 09:00:00,"All other countries that have so far taken part in operations in Syria are acting unlawfully, because there is no UN Security Council resolution on these operations, and no official request from the Syrian authorities.",syria,[]
1668,2015-10-12 09:00:00,"Let me note that when we began our operation, 11 countries were already taking part in one form or another in various strikes against Syrian territory.",syria,[]
1668,2015-10-12 09:00:00,Simplest of all would have been for them to join our efforts and in this way bring their own operations on Syrian soil within the law at the same time.,syria,[]
1668,2015-10-12 09:00:00,"After all, if we have a mandate to act from the Syrian authorities, the simplest solution would be for others to join us and work within this same mandate.",syria,[]
1668,2015-10-12 09:00:00,This depends above all on the Syrian army itself and on the Syrian authorities.,syria,[]
1668,2015-10-12 09:00:00,I said from the start that our active operations on Syrian soil will be limited in time to the Syrian army’s offensive.,syria,[]
1668,2015-10-12 09:00:00,"When you have ISIS and other such groups of international terrorists right next to the capital, who is going to want to look for a settlement with the Syrian authorities, sitting practically under siege right in their own capital?",syria,[]
1668,2015-10-12 09:00:00,"On the contrary, if the Syrian army demonstrates its viability and, most important, its readiness to fight terrorism, and if it shows that the authorities can achieve this, this opens up much greater possibilities for reaching political compromises.",syria,[]
1668,2015-10-12 09:00:00,We have no such plans and our Syrian friends know this.,syria,[]
1668,2015-10-12 09:00:00,"Our General Staff specialists, working in coordination with our Syrian partners and other countries in the region have established an information centre in Baghdad, as you know.",syria,[]
1668,2015-10-12 09:00:00,"Of course, there are risks, but let me say that these risks existed anyway, even before we began our operations in Syria.",syria,[]
