source_doc_id,date,sentence,found_term
1215,2014-10-15 23:00:00,It is vital to start a real intra-Ukrainian dialogue as soon as possible involving representatives from all the regions and political forces.,ukrainian
1215,2014-10-15 23:00:00,"Such a nationwide dialogue must focus on Ukraine’s constitutional structure and the future of the country, where all the citizens with no exception will live comfortably and in safety.",ukraine
1215,2014-10-15 23:00:00,"Washington actively supported the Maidan protests, and when its Kiev henchmen antagonised a large part of Ukraine through rabid nationalism and plunged the country into a civil war, it blamed Russia for provoking the crisis.",ukraine
1219,2014-10-16 17:45:00,"However, there are significant transit risks, and if we see that our Ukrainian partners begin unsanctioned siphoning of our gas from the export pipeline system, the way they did, say, in 2008, we will reduce our shipments by that very amount, just as we did in 2008.",ukrainian
1219,2014-10-16 17:45:00,"However, I really do hope this does not happen, I hope that shortly – I am having meetings in Italy today on this issue as well, our partners are in close contact, both European and Ukrainian ones – I hope we manage to reach agreement on all matters and put an end to all disputes.",ukrainian
1221,2014-10-17 21:00:00,"First, it is true that we spent a great deal of time discussing the Ukrainian problem, or rather, Ukrainian problems, as there are many of them.",ukrainian
1221,2014-10-17 21:00:00,"First, I agree with my colleagues that the Minsk agreements should serve as the benchmark in the settlement of the Ukrainian crisis.",ukrainian
1221,2014-10-17 21:00:00,"In other words, neither representatives of the Novorossiya self-defence forces nor Ukrainian representatives are currently complying with the agreements fully for a range of reasons.",ukrainian
1221,2014-10-17 21:00:00,The Ukrainian side is aware of these problems.,ukrainian
1221,2014-10-17 21:00:00,"The same is true of other places where members of the Ukrainian armed forces are still present, and in accordance with the Minsk agreements, they should have left, but they are not leaving yet.",ukrainian
1221,2014-10-17 21:00:00,The second part of the problem has to do with the law that was recently signed by the President of Ukraine.,ukraine
1221,2014-10-17 21:00:00,That progress pertains to our agreement with our Ukrainian partners on the conditions for renewing gas supplies to Ukraine (at least for the winter period) and on all the parameters for this agreement.,ukraine
1221,2014-10-17 21:00:00,"The problem is that, as you know, we issued Ukraine a loan at the end of last year worth 3 billion dollars.",ukraine
1221,2014-10-17 21:00:00,"According to our assessments, Ukraine owes 4.5 billion dollars for gas that has already been supplied but not paid for.",ukraine
1221,2014-10-17 21:00:00,We understand our Ukrainian partners’ financial situation; we see that they truly do have problems and that they have a cash shortage.,ukrainian
1221,2014-10-17 21:00:00,"We also, once again, met them halfway to a certain degree regarding the conditions and volume of payments for the gas supplied earlier, in other words, on their debts, and expect that here, our European partners, the European Commission, will also help and, in my view, should even give Ukraine a boost and help resolve this cash shortage problem.",ukraine
1221,2014-10-17 21:00:00,But I want to point out that it’s not just Russian citizens fighting in Ukraine.,ukraine
1221,2014-10-17 21:00:00,"All this adds up, according to our estimates, to $5.5 billion, if we take the price Ukraine was to pay for April, May and June at $485.",ukraine
1221,2014-10-17 21:00:00,"In addition, Gazprombank has given Ukraine a loan, or rather it has given Nadra Ukrayny a $1.8 billion loan.",ukraine
1221,2014-10-17 21:00:00,$4 or $5 billion worth of gas have been shipped and locked away by the Ukrainian Government in gas storage facilities.,ukrainian
1221,2014-10-17 21:00:00,"This, of course, is Ukraine’s internal affair.",ukraine
1221,2014-10-17 21:00:00,"I believe that in this situation our European partners should, as I have already said, lend Ukraine a helping hand.",ukraine
1221,2014-10-17 21:00:00,The amount in question is minute compared to what we have lent Ukraine.,ukraine
1227,2014-10-24 19:00:00,"Ukraine, which I’m sure was discussed at length and which we will discuss some more, is one of the example of such sorts of conflicts that affect international power balance, and I think it will certainly not be the last.",ukraine
1227,2014-10-24 19:00:00,"I must say that even now, in trying to resolve the crisis in southeast Ukraine, the OSCE is playing a very positive role.",ukraine
1227,2014-10-24 19:00:00,"We have told our American and European partners that hasty backstage decisions, for example, on Ukraine’s association with the EU, are fraught with serious risks to the economy.",ukraine
1227,2014-10-24 19:00:00,"We didn’t even say anything about politics; we spoke only about the economy, saying that such steps, made without any prior arrangements, touch on the interests of many other nations, including Russia as Ukraine’s main trade partner, and that a wide discussion of the issues is necessary.",ukraine
1227,2014-10-24 19:00:00,"Because in implementing Ukraine’s association project, our partners would come to us with their goods and services through the back gate, so to speak, and we did not agree to this, nobody asked us about this.",ukraine
1227,2014-10-24 19:00:00,"We had discussions on all topics related to Ukraine’s association with the EU, persistent discussions, but I want to stress that this was done in an entirely civilised manner, indicating possible problems, showing the obvious reasoning and arguments.",ukraine
1227,2014-10-24 19:00:00,"After all (I already spoke about this), former Ukrainian President Yanukovych signed everything, agreed with everything.",ukrainian
1227,2014-10-24 19:00:00,I believe Dominique referred to the Ukrainian crisis as the reason for the deterioration in international relations.,ukrainian
1227,2014-10-24 19:00:00,The crisis in Ukraine is itself a result of a misbalance in international relations.,ukraine
1227,2014-10-24 19:00:00,"As for the issues mentioned by Wolfgang, we will get back to them: we will talk about the elections, if necessary, and about the supply of energy resources to Ukraine and Europe.",ukraine
1227,2014-10-24 19:00:00,"First, Mr President, do you believe that the actions of Russia in Ukraine and Crimea over the past months were a reaction to rules being broken and are an example of state management without rules?",ukraine
1227,2014-10-24 19:00:00,"The decision to hold the referendum was made by the legitimate authority of Crimea – its Parliament, elected a few years ago under Ukrainian law prior to all these grave events.",ukrainian
1227,2014-10-24 19:00:00,"For instance, Ukrainian army units were supposed to leave certain locations where they were stationed prior to the Minsk agreements, while the militia army was supposed to leave certain settlements they were holding prior to these agreements.",ukrainian
1227,2014-10-24 19:00:00,"However, neither is the Ukrainian army withdrawing from the locations they should leave, nor is the militia army withdrawing from the settlements they have to move out of, referring, and I will be frank now – to the fact that their families remain there (I mean the militia) and they fear for their safety.",ukrainian
