,date,llm_nato,llm_nato_topic,regex_nato
3009,2009-08-07 12:01:00,NO,NO,NO
3010,2009-08-07 16:15:00,NO,NO,NO
3011,2009-08-08 18:45:00,NO,YES,NO
3012,2009-08-08 19:45:00,NO,NO,NO
3013,2009-08-08 20:27:00,NO,NO,NO
3014,2009-08-10 19:18:00,NO,NO,NO
3015,2009-08-11 08:32:00,NO,NO,NO
3016,2009-08-11 17:06:00,YES,YES,NO
3017,2009-08-12 18:45:00,NO,NO,NO
3018,2009-08-13 20:16:00,NO,NO,NO
3019,2009-08-14 17:08:00,NO,YES,NO
3020,2009-08-14 23:00:00,NO,NO,NO
3021,2009-08-17 14:54:00,NO,NO,NO
3022,2009-08-17 19:58:00,NO,NO,NO
3023,2009-08-18 15:47:00,YES,NO,NO
3024,2009-08-18 17:38:00,NO,NO,NO
3025,2009-08-18 21:40:00,NO,NO,NO
3026,2009-08-19 18:57:00,YES,YES,NO
3027,2009-08-20 19:33:00,NO,NO,NO
3028,2009-08-21 16:02:00,NO,NO,NO
3029,2009-08-24 19:41:00,NO,NO,NO
3030,2009-08-24 22:22:00,NO,NO,NO
3031,2009-08-24 23:27:00,YES,YES,NO
3032,2009-08-25 16:04:00,NO,NO,NO
3033,2009-08-25 17:37:00,NO,NO,NO
3034,2009-08-25 18:19:00,NO,YES,NO
3035,2009-08-26 11:09:00,NO,NO,NO
3036,2009-08-26 15:00:00,NO,NO,NO
3037,2009-08-26 15:25:00,NO,NO,NO
3038,2009-08-26 20:09:00,NO,YES,NO
3039,2009-08-28 11:07:00,NO,NO,NO
3040,2009-08-28 18:26:00,NO,NO,NO
3041,2009-08-28 18:27:00,NO,NO,NO
3042,2009-08-28 20:24:00,NO,YES,NO
3043,2009-08-30 11:44:00,YES,YES,YES
3044,2009-08-31 20:52:00,YES,YES,NO
3045,2009-09-01 09:00:00,NO,NO,NO
3046,2009-09-01 18:04:00,NO,NO,NO
3047,2009-09-02 16:31:00,NO,NO,NO
3048,2009-09-03 11:43:00,NO,NO,NO
3049,2009-09-03 20:47:00,YES,YES,NO
3050,2009-09-03 20:52:00,NO,YES,NO
3051,2009-09-04 19:51:00,NO,YES,NO
3052,2009-09-05 18:34:00,NO,NO,NO
3053,2009-09-07 17:35:00,NO,NO,NO
3054,2009-09-07 20:58:00,NO,NO,NO
3055,2009-09-08 12:09:00,YES,YES,NO
3056,2009-09-08 19:32:00,YES,NO,NO
3057,2009-09-09 17:39:00,NO,NO,NO
3058,2009-09-10 12:00:00,YES,YES,NO
3059,2009-09-11 15:11:00,YES,NO,NO
3060,2009-09-11 15:15:00,YES,YES,NO
3061,2009-09-11 15:19:00,NO,YES,NO
3062,2009-09-11 20:00:00,NO,NO,NO
3063,2009-09-13 12:11:00,NO,NO,NO
3064,2009-09-13 14:18:00,NO,NO,NO
3065,2009-09-14 14:30:00,NO,NO,NO
3066,2009-09-14 15:00:00,YES,YES,NO
3067,2009-09-14 17:00:00,YES,YES,NO
3068,2009-09-15 17:30:00,YES,YES,NO
3069,2009-09-17 18:01:00,NO,NO,NO
3070,2009-09-17 20:31:00,NO,NO,NO
3071,2009-09-17 21:00:00,NO,YES,NO
3072,2009-09-18 12:22:00,NO,NO,NO
3073,2009-09-18 17:00:00,NO,NO,NO
3074,2009-09-18 18:00:00,NO,NO,NO
3075,2009-09-18 20:00:00,YES,YES,YES
3076,2009-09-20 16:00:00,YES,YES,YES
3077,2009-09-20 17:16:00,NO,NO,NO
3078,2009-09-21 10:54:00,NO,YES,NO
3079,2009-09-21 11:00:00,NO,NO,NO
3080,2009-09-21 12:59:00,NO,NO,NO
3081,2009-09-21 14:28:00,NO,NO,YES
3082,2009-09-21 15:20:00,YES,YES,NO
3083,2009-09-22 12:26:00,NO,NO,NO
3084,2009-09-22 18:48:00,NO,NO,NO
3085,2009-09-23 21:00:00,YES,NO,NO
3086,2009-09-24 14:33:00,NO,NO,NO
3087,2009-09-24 16:38:00,YES,YES,NO
3088,2009-09-24 17:17:00,NO,NO,NO
3089,2009-09-24 18:48:00,NO,NO,NO
3090,2009-09-24 23:11:00,NO,NO,NO
3091,2009-09-25 19:32:00,YES,YES,NO
3092,2009-09-25 20:30:00,NO,YES,NO
3093,2009-09-26 14:55:00,YES,YES,NO
3094,2009-09-28 18:39:00,NO,NO,NO
3095,2009-09-28 20:51:00,NO,YES,NO
3096,2009-09-29 13:10:00,NO,NO,NO
3097,2009-09-30 19:51:00,NO,NO,NO
3098,2009-10-01 21:40:00,NO,YES,NO
3099,2009-10-01 22:14:00,NO,NO,NO
3100,2009-10-02 20:38:00,NO,YES,NO
3101,2009-10-05 11:10:00,NO,NO,NO
3102,2009-10-05 11:41:00,NO,NO,NO
3103,2009-10-06 14:15:00,NO,NO,NO
3104,2009-10-06 16:14:00,NO,NO,NO
3105,2009-10-07 11:05:00,NO,NO,NO
3106,2009-10-07 16:54:00,NO,NO,NO
3107,2009-10-07 17:20:00,NO,NO,NO
3108,2009-10-08 14:55:00,NO,NO,NO
3109,2009-10-09 13:11:00,NO,NO,NO
3110,2009-10-09 20:03:00,YES,NO,NO
3111,2009-10-09 20:23:00,NO,NO,NO
3112,2009-10-11 13:11:00,YES,YES,NO
3113,2009-10-12 21:21:00,YES,NO,NO
3114,2009-10-12 21:32:00,NO,NO,NO
3115,2009-10-12 21:35:00,NO,NO,NO
3116,2009-10-13 11:14:00,NO,NO,NO
3117,2009-10-13 16:13:00,NO,NO,NO
3118,2009-10-13 17:40:00,NO,NO,NO
3119,2009-10-14 18:14:00,NO,NO,NO
3120,2009-10-14 19:45:00,YES,YES,YES
3121,2009-10-15 16:07:00,NO,NO,NO
3122,2009-10-16 19:17:00,NO,YES,NO
3123,2009-10-19 00:30:00,YES,YES,NO
3124,2009-10-19 11:57:00,NO,NO,NO
3125,2009-10-20 10:07:00,YES,YES,YES
3126,2009-10-20 13:01:00,YES,YES,YES
3127,2009-10-20 13:08:00,NO,NO,NO
3128,2009-10-21 14:10:00,NO,YES,NO
3129,2009-10-21 23:23:00,NO,NO,NO
3130,2009-10-22 11:50:00,NO,NO,NO
3131,2009-10-22 12:02:00,YES,YES,NO
3132,2009-10-23 18:40:00,YES,NO,NO
3133,2009-10-23 19:10:00,YES,NO,NO
3134,2009-10-23 19:34:00,NO,NO,NO
3135,2009-10-24 16:30:00,NO,NO,NO
3136,2009-10-26 21:10:00,NO,NO,NO
3137,2009-10-27 15:00:00,NO,NO,NO
3138,2009-10-28 21:13:00,NO,NO,NO
3139,2009-10-29 18:59:00,YES,YES,NO
3140,2009-10-30 12:18:00,NO,NO,NO
3141,2009-10-30 19:25:00,YES,NO,NO
3142,2009-11-02 15:00:00,YES,NO,NO
3143,2009-11-03 20:08:00,NO,NO,NO
3144,2009-11-03 21:08:00,YES,YES,NO
3145,2009-11-04 15:16:00,NO,NO,NO
3146,2009-11-04 20:51:00,NO,YES,NO
3147,2009-11-05 19:04:00,NO,NO,NO
3148,2009-11-05 19:34:00,NO,NO,NO
3149,2009-11-06 16:30:00,NO,NO,NO
3150,2009-11-07 12:30:00,YES,YES,YES
3151,2009-11-09 19:50:00,NO,NO,NO
3152,2009-11-09 20:22:00,NO,NO,NO
3153,2009-11-10 14:20:00,NO,NO,NO
3154,2009-11-10 14:30:00,NO,NO,NO
3155,2009-11-10 14:32:00,NO,NO,NO
3156,2009-11-10 16:41:00,NO,NO,NO
3157,2009-11-11 11:21:00,NO,NO,NO
3158,2009-11-12 13:45:00,YES,YES,YES
3159,2009-11-13 00:05:00,YES,NO,NO
3160,2009-11-13 15:33:00,NO,NO,NO
3161,2009-11-13 21:00:00,NO,NO,NO
3162,2009-11-14 14:48:00,NO,YES,NO
3163,2009-11-14 16:26:00,YES,NO,NO
3164,2009-11-14 18:54:00,NO,NO,NO
3165,2009-11-15 12:16:00,NO,NO,NO
3166,2009-11-15 14:08:00,NO,NO,NO
3167,2009-11-16 11:30:00,YES,YES,NO
3168,2009-11-16 15:30:00,YES,YES,NO
3169,2009-11-17 20:21:00,NO,NO,NO
3170,2009-11-18 12:50:00,NO,YES,NO
3171,2009-11-18 13:02:00,NO,NO,NO
3172,2009-11-18 14:22:00,YES,YES,NO
3173,2009-11-19 16:23:00,NO,NO,NO
3174,2009-11-19 21:31:00,YES,YES,NO
3175,2009-11-20 13:18:00,NO,YES,NO
3176,2009-11-20 19:41:00,YES,YES,NO
3177,2009-11-21 18:23:00,NO,NO,NO
3178,2009-11-23 18:26:00,YES,YES,NO
3179,2009-11-23 20:49:00,YES,YES,YES
3180,2009-11-24 18:51:00,NO,NO,NO
3181,2009-11-24 19:30:00,YES,YES,NO
3182,2009-11-25 21:10:00,NO,NO,NO
3183,2009-11-27 17:25:00,NO,YES,NO
3184,2009-11-27 18:12:00,NO,YES,NO
3185,2009-11-29 18:22:00,NO,NO,NO
3186,2009-12-01 20:51:00,NO,YES,NO
3187,2009-12-02 10:28:00,NO,YES,NO
3188,2009-12-02 19:21:00,NO,NO,NO
3189,2009-12-03 16:45:00,YES,YES,YES
3190,2009-12-04 19:00:00,YES,YES,NO
3191,2009-12-04 21:13:00,NO,NO,NO
3192,2009-12-05 18:01:00,NO,NO,NO
3193,2009-12-07 15:00:00,NO,NO,NO
3194,2009-12-07 22:28:00,YES,YES,NO
3195,2009-12-09 18:27:00,YES,YES,YES
3196,2009-12-09 21:00:00,NO,NO,NO
3197,2009-12-10 20:52:00,NO,YES,NO
3198,2009-12-10 22:13:00,NO,YES,NO
3199,2009-12-11 15:51:00,NO,NO,NO
3200,2009-12-11 20:28:00,NO,NO,NO
3201,2009-12-12 20:38:00,NO,NO,NO
3202,2009-12-14 18:10:00,YES,YES,NO
3203,2009-12-14 19:47:00,NO,NO,NO
3204,2009-12-15 13:08:00,NO,NO,NO
3205,2009-12-15 15:02:00,NO,NO,NO
3206,2009-12-15 22:42:00,YES,YES,YES
3207,2009-12-16 12:48:00,YES,YES,YES
3208,2009-12-16 14:43:00,YES,YES,YES
3209,2009-12-17 15:58:00,NO,NO,NO
3210,2009-12-17 16:30:00,NO,NO,NO
3211,2009-12-17 18:32:00,NO,NO,NO
3212,2009-12-18 02:15:00,NO,NO,NO
3213,2009-12-18 18:40:00,YES,YES,NO
3214,2009-12-18 22:22:00,NO,NO,NO
3215,2009-12-19 17:04:00,NO,NO,NO
3216,2009-12-22 17:10:00,YES,NO,NO
3217,2009-12-23 15:00:00,NO,NO,NO
3218,2009-12-24 15:09:00,YES,YES,NO
3219,2009-12-25 15:32:00,NO,NO,NO
3220,2009-12-25 18:38:00,NO,NO,NO
3221,2009-12-27 11:07:00,NO,NO,NO
3222,2009-12-28 19:19:00,NO,NO,NO
3223,2009-12-28 22:16:00,YES,YES,NO
3224,2009-12-30 14:51:00,NO,NO,NO
3225,2009-12-31 23:50:00,NO,NO,NO
3226,2010-01-05 17:40:00,NO,NO,NO
3227,2010-01-08 10:00:00,NO,NO,NO
3228,2010-01-11 16:21:00,NO,NO,NO
3229,2010-01-12 14:51:00,YES,YES,NO
3230,2010-01-12 15:02:00,NO,NO,NO
3231,2010-01-13 17:48:00,YES,NO,NO
3232,2010-01-14 11:12:00,NO,NO,NO
3233,2010-01-15 20:08:00,NO,NO,NO
3234,2010-01-16 12:00:00,NO,NO,NO
3235,2010-01-18 16:07:00,YES,YES,NO
3236,2010-01-18 18:11:00,NO,YES,NO
3237,2010-01-19 16:30:00,NO,NO,NO
3238,2010-01-19 16:41:00,NO,NO,NO
3239,2010-01-19 18:04:00,NO,NO,NO
3240,2010-01-20 20:52:00,NO,NO,NO
3241,2010-01-20 21:18:00,YES,NO,NO
3242,2010-01-21 18:00:00,NO,NO,NO
3243,2010-01-21 21:21:00,NO,NO,NO
3244,2010-01-22 17:35:00,YES,YES,NO
3245,2010-01-22 19:22:00,NO,NO,NO
3246,2010-01-26 16:00:00,NO,NO,NO
3247,2010-01-27 20:00:00,NO,NO,NO
3248,2010-01-28 17:00:00,NO,NO,NO
3249,2010-01-29 20:39:00,NO,NO,NO
3250,2010-02-02 15:30:00,NO,NO,NO
3251,2010-02-02 17:34:00,NO,YES,NO
3252,2010-02-02 18:21:00,NO,NO,NO
3253,2010-02-03 14:42:00,NO,NO,NO
3254,2010-02-03 20:30:00,NO,NO,NO
3255,2010-02-04 19:02:00,NO,NO,NO
3256,2010-02-04 20:01:00,NO,NO,NO
3257,2010-02-04 21:05:00,NO,NO,NO
3258,2010-02-05 14:00:00,NO,NO,NO
3259,2010-02-05 19:08:00,NO,NO,NO
3260,2010-02-06 16:00:00,NO,NO,NO
3261,2010-02-08 20:33:00,YES,YES,NO
3262,2010-02-09 20:59:00,YES,NO,NO
3263,2010-02-10 18:43:00,YES,NO,NO
3264,2010-02-11 20:49:00,YES,YES,NO
3265,2010-02-11 21:05:00,NO,NO,NO
3266,2010-02-12 12:13:00,YES,YES,NO
3267,2010-02-14 17:06:00,NO,NO,NO
3268,2010-02-15 18:24:00,NO,NO,NO
3269,2010-02-15 19:19:00,NO,NO,NO
3270,2010-02-16 14:23:00,NO,NO,NO
3271,2010-02-16 16:30:00,NO,NO,NO
3272,2010-02-17 20:35:00,NO,NO,NO
3273,2010-02-17 21:31:00,YES,YES,NO
3274,2010-02-18 14:00:00,NO,NO,NO
3275,2010-02-18 18:41:00,YES,YES,NO
3276,2010-02-19 19:49:00,NO,NO,NO
3277,2010-02-19 21:06:00,NO,NO,NO
3278,2010-02-20 16:00:00,YES,NO,NO
3279,2010-02-22 19:45:00,NO,NO,NO
3280,2010-02-25 09:00:00,YES,YES,YES
3281,2010-02-25 17:10:00,NO,NO,NO
3282,2010-02-25 18:17:00,YES,NO,NO
3283,2010-02-25 21:07:00,NO,NO,NO
3284,2010-02-26 20:38:00,NO,NO,NO
3285,2010-02-27 18:00:00,NO,NO,NO
3286,2010-02-27 19:00:00,NO,NO,NO
3287,2010-02-27 20:00:00,NO,YES,NO
3288,2010-03-01 18:56:00,NO,NO,NO
3289,2010-03-01 23:51:00,NO,YES,YES
3290,2010-03-02 12:01:00,YES,YES,NO
3291,2010-03-02 20:05:00,NO,NO,NO
3292,2010-03-02 23:33:00,NO,NO,NO
3293,2010-03-03 16:02:00,NO,NO,NO
3294,2010-03-04 14:06:00,NO,NO,NO
3295,2010-03-05 12:30:00,YES,YES,YES
3296,2010-03-05 16:00:00,NO,NO,NO
3297,2010-03-05 18:15:00,NO,NO,NO
3298,2010-03-06 10:10:00,NO,NO,NO
3299,2010-03-09 10:13:00,NO,NO,NO
3300,2010-03-09 20:36:00,NO,YES,NO
3301,2010-03-10 19:43:00,NO,NO,NO
3302,2010-03-10 20:07:00,YES,YES,NO
3303,2010-03-11 14:00:00,NO,NO,NO
3304,2010-03-15 13:07:00,NO,NO,NO
3305,2010-03-15 14:31:00,YES,YES,NO
3306,2010-03-15 16:57:00,NO,NO,NO
3307,2010-03-16 18:58:00,NO,NO,NO
3308,2010-03-16 20:46:00,NO,NO,NO
3309,2010-03-17 13:30:00,YES,NO,NO
3310,2010-03-18 18:30:00,NO,NO,NO
3311,2010-03-18 20:56:00,NO,NO,NO
3312,2010-03-19 14:07:00,NO,NO,NO
3313,2010-03-22 17:00:00,NO,NO,NO
3314,2010-03-23 18:46:00,NO,NO,NO
3315,2010-03-23 19:53:00,NO,YES,NO
3316,2010-03-24 18:22:00,NO,NO,NO
3317,2010-03-24 20:43:00,YES,YES,NO
3318,2010-03-25 19:17:00,NO,NO,NO
3319,2010-03-25 20:55:00,YES,YES,NO
3320,2010-03-26 16:00:00,NO,NO,NO
3321,2010-03-26 18:20:00,NO,NO,NO
3322,2010-03-27 17:30:00,NO,NO,NO
3323,2010-03-29 13:00:00,NO,NO,NO
3324,2010-03-29 21:52:00,NO,NO,NO
3325,2010-03-30 19:45:00,NO,NO,NO
3326,2010-03-30 20:29:00,NO,NO,NO
3327,2010-03-31 16:00:00,NO,NO,NO
3328,2010-04-01 15:00:00,NO,YES,NO
3329,2010-04-01 16:00:00,NO,NO,NO
3330,2010-04-02 13:15:00,YES,YES,NO
3331,2010-04-02 20:35:00,NO,NO,NO
3332,2010-04-05 13:50:00,NO,NO,NO
3333,2010-04-06 08:00:00,YES,YES,NO
3334,2010-04-06 18:42:00,YES,YES,NO
3335,2010-04-07 15:00:00,NO,NO,NO
3336,2010-04-07 16:30:00,YES,YES,YES
3337,2010-04-07 19:30:00,NO,NO,NO
3338,2010-04-07 23:30:00,NO,NO,NO
3339,2010-04-08 14:35:00,YES,YES,NO
3340,2010-04-09 14:00:00,NO,YES,NO
3341,2010-04-10 16:50:00,NO,NO,NO
3342,2010-04-10 17:40:00,NO,NO,NO
3343,2010-04-12 13:20:00,NO,NO,NO
3344,2010-04-12 15:00:00,YES,YES,NO
3345,2010-04-13 09:00:00,NO,NO,NO
3346,2010-04-13 16:30:00,NO,NO,NO
3347,2010-04-13 20:30:00,NO,NO,NO
3348,2010-04-14 03:00:00,YES,YES,YES
3349,2010-04-14 04:30:00,NO,NO,NO
3350,2010-04-15 01:15:00,NO,NO,NO
3351,2010-04-15 04:30:00,NO,NO,NO
3352,2010-04-16 01:30:00,NO,NO,NO
3353,2010-04-16 05:30:00,NO,NO,NO
3354,2010-04-16 06:40:00,NO,NO,NO
3355,2010-04-16 07:30:00,NO,YES,NO
3356,2010-04-20 15:00:00,YES,YES,NO
3357,2010-04-20 15:00:00,NO,NO,NO
3358,2010-04-20 18:30:00,NO,NO,NO
3359,2010-04-20 19:30:00,NO,NO,NO
3360,2010-04-21 15:15:00,NO,NO,NO
3361,2010-04-21 16:40:00,NO,NO,NO
3362,2010-04-21 17:00:00,YES,YES,NO
3363,2010-04-22 16:30:00,YES,YES,NO
3364,2010-04-24 10:59:00,YES,YES,NO
3365,2010-04-26 18:00:00,NO,NO,NO
3366,2010-04-26 20:00:00,YES,YES,NO
3367,2010-04-26 23:00:00,NO,YES,NO
3368,2010-04-27 15:00:00,YES,YES,YES
3369,2010-04-27 23:50:00,NO,NO,NO
3370,2010-04-28 15:00:00,NO,YES,NO
3371,2010-04-28 17:00:00,NO,YES,NO
3372,2010-04-29 19:04:00,YES,YES,NO
3373,2010-04-29 19:30:00,NO,NO,NO
3374,2010-04-30 16:30:00,YES,YES,NO
3375,2010-05-01 15:45:00,NO,NO,NO
3376,2010-05-04 16:00:00,YES,YES,NO
3377,2010-05-06 14:00:00,NO,NO,NO
3378,2010-05-06 16:00:00,YES,YES,NO
3379,2010-05-07 08:00:00,YES,YES,YES
3380,2010-05-08 11:00:00,NO,NO,NO
3381,2010-05-08 14:30:00,NO,NO,NO
3382,2010-05-08 15:15:00,NO,NO,NO
3383,2010-05-08 18:00:00,NO,NO,NO
3384,2010-05-09 10:30:00,NO,NO,NO
3385,2010-05-09 13:35:00,YES,YES,NO
3386,2010-05-09 23:00:00,NO,NO,NO
3387,2010-05-09 23:00:00,YES,YES,NO
3388,2010-05-11 11:30:00,NO,NO,NO
3389,2010-05-11 14:00:00,YES,YES,NO
3390,2010-05-11 15:30:00,NO,NO,NO
3391,2010-05-12 13:40:00,YES,YES,NO
3392,2010-05-12 19:50:00,NO,NO,NO
3393,2010-05-12 20:40:00,YES,YES,NO
3394,2010-05-13 17:00:00,NO,NO,NO
3395,2010-05-13 18:30:00,NO,NO,NO
3396,2010-05-14 14:30:00,NO,NO,NO
3397,2010-05-14 19:05:00,YES,YES,NO
3398,2010-05-15 17:00:00,YES,NO,NO
3399,2010-05-16 20:30:00,YES,YES,YES
3400,2010-05-17 19:40:00,NO,NO,NO
3401,2010-05-17 20:00:00,YES,NO,NO
3402,2010-05-17 21:30:00,NO,YES,NO
3403,2010-05-18 14:00:00,YES,YES,YES
3404,2010-05-18 14:30:00,YES,YES,NO
3405,2010-05-19 14:30:00,YES,YES,NO
3406,2010-05-20 13:32:00,NO,NO,NO
3407,2010-05-21 14:00:00,NO,NO,NO
3408,2010-05-24 15:00:00,NO,NO,NO
3409,2010-05-24 18:00:00,NO,NO,NO
3410,2010-05-25 14:00:00,NO,NO,NO
3411,2010-05-25 18:00:00,YES,YES,NO
3412,2010-05-25 20:00:00,NO,NO,NO
3413,2010-05-26 17:00:00,NO,NO,NO
3414,2010-05-27 15:25:00,YES,YES,NO
3415,2010-05-28 17:00:00,YES,YES,NO
3416,2010-05-30 19:00:00,NO,NO,NO
3417,2010-06-01 12:00:00,NO,NO,NO
3418,2010-06-01 14:00:00,YES,YES,NO
3419,2010-06-01 15:30:00,NO,NO,NO
3420,2010-06-02 14:00:00,YES,NO,NO
3421,2010-06-03 14:00:00,NO,NO,NO
3422,2010-06-03 15:00:00,NO,YES,NO
3423,2010-06-03 17:00:00,NO,NO,NO
3424,2010-06-05 01:30:00,NO,NO,NO
3425,2010-06-05 15:00:00,YES,YES,NO
3426,2010-06-07 14:30:00,NO,NO,NO
3427,2010-06-09 12:00:00,YES,YES,YES
3428,2010-06-09 14:00:00,NO,NO,NO
3429,2010-06-09 17:10:00,NO,NO,NO
3430,2010-06-10 15:00:00,NO,NO,NO
3431,2010-06-11 13:00:00,NO,NO,NO
3432,2010-06-11 13:30:00,NO,NO,NO
3433,2010-06-11 16:30:00,NO,YES,NO
3434,2010-06-12 13:00:00,YES,YES,NO
3435,2010-06-14 14:00:00,NO,NO,NO
3436,2010-06-14 16:00:00,NO,NO,NO
3437,2010-06-14 20:00:00,NO,NO,NO
3438,2010-06-15 15:30:00,NO,NO,NO
3439,2010-06-15 20:30:00,NO,NO,NO
3440,2010-06-17 15:00:00,NO,NO,NO
3441,2010-06-18 01:00:00,YES,YES,NO
3442,2010-06-18 12:00:00,NO,NO,NO
3443,2010-06-18 12:00:00,YES,YES,NO
3444,2010-06-18 13:30:00,NO,NO,NO
3445,2010-06-18 15:00:00,NO,NO,NO
3446,2010-06-18 16:00:00,NO,NO,NO
3447,2010-06-18 17:30:00,NO,NO,NO
3448,2010-06-18 18:30:00,NO,NO,NO
3449,2010-06-19 13:50:00,YES,YES,NO
3450,2010-06-19 19:30:00,NO,YES,NO
3451,2010-06-21 09:00:00,NO,NO,NO
3452,2010-06-22 12:50:00,NO,NO,NO
3453,2010-06-22 13:30:00,YES,NO,NO
3454,2010-06-23 09:30:00,NO,NO,NO
3455,2010-06-24 02:40:00,YES,YES,NO
3456,2010-06-24 04:30:00,YES,YES,NO
3457,2010-06-24 20:00:00,NO,YES,NO
3458,2010-06-24 23:45:00,YES,YES,NO
3459,2010-06-25 02:00:00,NO,NO,NO
3460,2010-06-26 04:00:00,NO,NO,NO
3461,2010-06-27 03:00:00,NO,NO,NO
3462,2010-06-28 01:00:00,YES,YES,NO
3463,2010-06-28 20:00:00,NO,NO,NO
3464,2010-06-29 14:00:00,NO,NO,NO
3465,2010-06-29 17:00:00,NO,NO,NO
3466,2010-06-30 14:30:00,NO,NO,NO
3467,2010-06-30 15:00:00,NO,NO,NO
3468,2010-06-30 16:30:00,NO,NO,NO
3469,2010-07-01 13:00:00,NO,NO,NO
3470,2010-07-02 05:00:00,NO,YES,NO
3471,2010-07-03 10:40:00,NO,YES,NO
3472,2010-07-03 17:50:00,NO,NO,NO
3473,2010-07-04 11:00:00,NO,NO,NO
3474,2010-07-04 12:00:00,NO,NO,NO
3475,2010-07-05 10:30:00,NO,NO,NO
3476,2010-07-05 12:20:00,NO,NO,NO
3477,2010-07-05 14:00:00,NO,NO,NO
3478,2010-07-06 19:00:00,NO,NO,NO
3479,2010-07-08 15:30:00,NO,NO,NO
3480,2010-07-09 14:30:00,NO,NO,NO
3481,2010-07-09 17:00:00,NO,NO,NO
3482,2010-07-12 17:00:00,YES,YES,YES
3483,2010-07-13 18:00:00,NO,NO,NO
3484,2010-07-13 18:45:00,YES,YES,NO
3485,2010-07-14 15:00:00,NO,NO,NO
3486,2010-07-15 08:40:00,NO,NO,NO
3487,2010-07-15 09:50:00,YES,NO,NO
3488,2010-07-15 11:00:00,NO,NO,NO
3489,2010-07-15 12:00:00,YES,YES,NO
3490,2010-07-19 16:30:00,NO,NO,NO
3491,2010-07-20 19:00:00,NO,NO,NO
3492,2010-07-21 13:00:00,NO,YES,NO
3493,2010-07-22 19:00:00,YES,YES,NO
3494,2010-07-23 17:00:00,NO,YES,NO
3495,2010-07-26 16:00:00,NO,NO,NO
3496,2010-07-27 16:00:00,NO,NO,NO
3497,2010-07-29 18:00:00,YES,NO,NO
3498,2010-07-30 14:30:00,NO,NO,NO
3499,2010-08-02 18:30:00,NO,NO,NO
3500,2010-08-04 16:00:00,YES,YES,NO
3501,2010-08-04 17:40:00,NO,NO,NO
3502,2010-08-05 13:30:00,NO,NO,NO
3503,2010-08-05 15:00:00,NO,YES,NO
3504,2010-08-05 18:00:00,NO,NO,NO
3505,2010-08-05 19:00:00,NO,NO,NO
3506,2010-08-06 14:20:00,YES,NO,NO
3507,2010-08-08 12:00:00,NO,NO,NO
3508,2010-08-08 15:00:00,NO,NO,NO
3509,2010-08-08 16:00:00,NO,NO,NO
3510,2010-08-09 17:00:00,NO,NO,NO
3511,2010-08-10 14:30:00,NO,NO,NO
3512,2010-08-11 17:00:00,NO,NO,NO
3513,2010-08-12 16:00:00,NO,NO,NO
3514,2010-08-13 15:30:00,YES,YES,NO
3515,2010-08-13 18:30:00,NO,NO,NO
3516,2010-08-14 14:00:00,NO,NO,NO
3517,2010-08-16 16:00:00,YES,NO,NO
3518,2010-08-16 17:00:00,NO,NO,NO
3519,2010-08-17 13:10:00,NO,NO,NO
3520,2010-08-17 13:30:00,NO,NO,NO
3521,2010-08-18 12:30:00,NO,NO,NO
3522,2010-08-18 13:00:00,NO,NO,NO
3523,2010-08-18 14:00:00,NO,NO,NO
3524,2010-08-18 16:00:00,NO,NO,NO
3525,2010-08-18 20:00:00,NO,NO,NO
3526,2010-08-19 16:30:00,YES,YES,NO
3527,2010-08-20 13:30:00,YES,NO,NO
3528,2010-08-20 19:30:00,NO,NO,NO
3529,2010-08-20 20:15:00,YES,NO,NO
3530,2010-08-20 21:30:00,NO,NO,NO
3531,2010-08-23 13:15:00,NO,NO,NO
3532,2010-08-24 14:15:00,NO,NO,NO
3533,2010-08-24 15:00:00,YES,YES,NO
3534,2010-08-24 17:30:00,NO,NO,NO
3535,2010-08-26 14:30:00,NO,NO,NO
3536,2010-08-26 17:20:00,NO,NO,NO
3537,2010-08-26 19:40:00,NO,NO,NO
3538,2010-08-27 10:00:00,NO,NO,NO
3539,2010-08-28 16:00:00,NO,NO,NO
3540,2010-08-28 16:50:00,NO,NO,NO
3541,2010-08-28 17:50:00,NO,NO,NO
3542,2010-08-30 14:30:00,NO,NO,NO
3543,2010-08-30 15:30:00,NO,NO,NO
3544,2010-08-30 17:30:00,NO,NO,NO
3545,2010-08-31 13:30:00,NO,NO,NO
3546,2010-08-31 16:00:00,NO,NO,NO
3547,2010-09-01 12:00:00,NO,NO,NO
3548,2010-09-02 14:00:00,YES,YES,NO
3549,2010-09-03 11:00:00,NO,NO,NO
3550,2010-09-03 14:30:00,NO,NO,NO
3551,2010-09-04 16:00:00,NO,NO,NO
3552,2010-09-06 16:30:00,NO,YES,NO
3553,2010-09-07 13:00:00,NO,NO,NO
3554,2010-09-08 15:00:00,YES,YES,NO
3555,2010-09-09 15:30:00,NO,NO,NO
3556,2010-09-09 17:00:00,YES,NO,NO
3557,2010-09-10 12:30:00,YES,YES,YES
3558,2010-09-10 14:30:00,YES,YES,NO
3559,2010-09-10 16:30:00,YES,YES,NO
3560,2010-09-11 12:30:00,NO,NO,NO
3561,2010-09-11 14:40:00,NO,NO,NO
3562,2010-09-15 17:00:00,YES,YES,YES
3563,2010-09-15 17:30:00,YES,NO,NO
3564,2010-09-16 11:00:00,YES,NO,NO
3565,2010-09-17 15:00:00,NO,YES,NO
3566,2010-09-17 17:00:00,NO,NO,NO
3567,2010-09-17 18:35:00,NO,NO,NO
